G_losses,D_losses
1.049622893333435,1.5148324966430664
0.8480956554412842,1.6468110084533691
0.7984148859977722,1.7161760330200195
0.8303362131118774,1.6701449155807495
0.919853925704956,1.6081891059875488
1.028681755065918,1.5164450407028198
1.1134700775146484,1.40543532371521
1.2222321033477783,1.3559895753860474
1.349799394607544,1.2634599208831787
1.4034969806671143,1.272716999053955
1.499306559562683,1.2335397005081177
1.6803557872772217,1.1029112339019775
1.9459750652313232,0.9900316596031189
2.1897809505462646,0.8586490750312805
2.4919352531433105,0.6934990882873535
2.6672208309173584,0.6335960626602173
2.6791014671325684,0.6294436454772949
2.778939723968506,0.5743069648742676
2.9178781509399414,0.5594068169593811
3.2657461166381836,0.42747703194618225
3.562709331512451,0.3777349591255188
3.8602564334869385,0.2965651750564575
4.076058864593506,0.25422292947769165
4.274018287658691,0.21279971301555634
4.534845352172852,0.16973429918289185
4.722551345825195,0.14188504219055176
4.960359573364258,0.11988173425197601
5.154106140136719,0.09501437842845917
5.133625030517578,0.10401719063520432
5.2225341796875,0.09812461584806442
5.384199142456055,0.08716987073421478
5.471169471740723,0.08972956240177155
5.206043243408203,0.1048288643360138
5.2781982421875,0.10384076833724976
5.580130100250244,0.09508469700813293
5.741300582885742,0.07953096926212311
5.751429557800293,0.0601518377661705
5.70430850982666,0.05111328884959221
5.6990814208984375,0.05143444240093231
5.73310661315918,0.049830112606287
5.8573317527771,0.043730612844228745
5.843676567077637,0.04616421461105347
5.89052677154541,0.042212486267089844
5.913519859313965,0.043583713471889496
6.0511884689331055,0.04541468620300293
6.012712478637695,0.05600503832101822
6.210600852966309,0.04772074520587921
6.441068649291992,0.04477214068174362
6.295809745788574,0.04587838798761368
6.147209167480469,0.05585077032446861
6.552182197570801,0.04217585548758507
6.639758110046387,0.03105102851986885
6.402243614196777,0.03114417940378189
6.547540664672852,0.04034509137272835
6.466257095336914,0.04812346398830414
6.510256290435791,0.03263559192419052
6.4196062088012695,0.034858863800764084
6.525928020477295,0.028287965804338455
6.644322872161865,0.02931937389075756
6.5797200202941895,0.0324326828122139
6.768950462341309,0.032009780406951904
6.615314960479736,0.033360350877046585
6.661350250244141,0.035365793853998184
6.761938571929932,0.03122396022081375
6.690165996551514,0.029486242681741714
6.668394088745117,0.03103441558778286
6.70266056060791,0.03070155158638954
6.785601615905762,0.028344187885522842
6.717534065246582,0.03346843272447586
5.79549503326416,0.12775534391403198
5.76320743560791,0.0866074189543724
6.300842761993408,0.08294948190450668
6.134915351867676,0.0646403506398201
6.737802505493164,0.05988064408302307
6.944352149963379,0.03282862529158592
6.797772407531738,0.027494383975863457
6.671680927276611,0.0371500700712204
6.982607841491699,0.03427691385149956
6.815003871917725,0.032881103456020355
7.065924644470215,0.030489055439829826
6.8566436767578125,0.02328271046280861
6.897082328796387,0.022195329889655113
6.314277172088623,0.030758339911699295
6.538543701171875,0.044528234750032425
7.043164253234863,0.021935174241662025
6.728497505187988,0.01800728403031826
6.008831977844238,0.0297457966953516
6.642351150512695,0.025763746351003647
6.866633415222168,0.015978245064616203
6.505290985107422,0.017686346545815468
6.6430792808532715,0.0199208352714777
6.781965255737305,0.0222124345600605
6.433403491973877,0.027947217226028442
7.2271037101745605,0.031555257737636566
6.449252128601074,0.030610233545303345
6.8249616622924805,0.039502568542957306
7.769760608673096,0.028925098478794098
6.3230133056640625,0.041591089218854904
6.2060112953186035,0.06848776340484619
7.251562118530273,0.055593594908714294
5.878576278686523,0.11439713090658188
6.261672019958496,0.08762694895267487
7.475552558898926,0.046948984265327454
6.790858268737793,0.022827664390206337
5.857746124267578,0.03998596966266632
5.982921600341797,0.06073988601565361
6.732712268829346,0.06417660415172577
5.022632122039795,0.11550126224756241
4.576045513153076,0.21589531004428864
5.15941047668457,0.33844950795173645
3.4638054370880127,0.5807126760482788
3.8843276500701904,0.7586022019386292
3.658207893371582,0.7668774127960205
4.593193531036377,0.5243335962295532
3.3025407791137695,0.5575653910636902
3.3284871578216553,0.6189749240875244
4.145407676696777,0.6410860419273376
3.6263270378112793,0.5091761350631714
4.545220851898193,0.6463136076927185
4.591324329376221,0.3070700168609619
5.383574485778809,0.1661437451839447
4.746737957000732,0.11369746178388596
5.236632823944092,0.1847294270992279
6.267736911773682,0.07508470118045807
5.133986473083496,0.08563563227653503
5.791736125946045,0.08663956820964813
7.0245771408081055,0.04564369097352028
5.68808650970459,0.056005001068115234
5.784917831420898,0.03660120815038681
6.656363487243652,0.02799176052212715
5.256833553314209,0.05349142849445343
5.487958908081055,0.0526469387114048
5.6150665283203125,0.07291097939014435
5.597417831420898,0.07205920666456223
6.941891193389893,0.06513814628124237
5.394889831542969,0.1576993614435196
5.829017639160156,0.10749133676290512
4.566195487976074,0.11144091188907623
5.120221138000488,0.2141404151916504
4.375368118286133,0.20483627915382385
5.570569038391113,0.20998182892799377
3.782219171524048,0.22822587192058563
4.513210296630859,0.29294267296791077
3.6740190982818604,0.31428205966949463
5.658768177032471,0.3257480263710022
4.264015197753906,0.2686283588409424
5.330844879150391,0.11480957269668579
3.8321292400360107,0.11108919233083725
5.010782241821289,0.17440341413021088
4.558370590209961,0.10259205102920532
6.306032657623291,0.1031966283917427
4.718022346496582,0.16020727157592773
5.321283340454102,0.10424145311117172
3.828500747680664,0.1252574324607849
4.626227378845215,0.18033260107040405
3.557945728302002,0.21692238748073578
4.598940849304199,0.2548154890537262
3.246687889099121,0.3725319504737854
4.507690906524658,0.3642148971557617
2.7124991416931152,0.3160511255264282
4.013304710388184,0.5774573683738708
2.6688449382781982,0.4084090292453766
4.476657867431641,0.4374772310256958
3.07979679107666,0.1984679102897644
4.721782684326172,0.3755483627319336
3.6803548336029053,0.13604915142059326
5.724123954772949,0.18027210235595703
4.237252235412598,0.08615853637456894
5.808387756347656,0.08549253642559052
3.8681764602661133,0.08129429817199707
4.516793251037598,0.12666581571102142
7.383777141571045,0.0828796923160553
5.935733795166016,0.12360113114118576
2.991243600845337,0.05551433935761452
3.2129385471343994,0.25284889340400696
5.490954399108887,0.22492434084415436
4.007809162139893,0.3803204298019409
5.578668594360352,0.08577325195074081
3.8874430656433105,0.35197797417640686
5.219996929168701,0.09961774945259094
3.57464337348938,0.18521736562252045
5.199215888977051,0.13639509677886963
3.602656841278076,0.10164492577314377
4.839916706085205,0.1323382407426834
8.038677215576172,0.050089821219444275
7.111198902130127,0.11214247345924377
4.095095634460449,0.26934370398521423
4.985286235809326,0.12928450107574463
7.640956878662109,0.03139429911971092
6.146388053894043,0.2529088258743286
3.1404833793640137,0.056988902390003204
3.7867438793182373,0.1494985669851303
6.931419372558594,0.08715599775314331
5.721446990966797,0.07448989152908325
2.407151699066162,0.0796271562576294
2.9145092964172363,0.3377325236797333
6.1567769050598145,0.16494323313236237
4.704782485961914,0.11054617911577225
1.5463159084320068,0.15377558767795563
1.9715244770050049,0.7499659657478333
5.540969371795654,0.395131379365921
4.350852012634277,0.18045133352279663
2.93180513381958,0.14160755276679993
4.737479209899902,0.2130582630634308
2.698448657989502,0.5935891270637512
4.3276448249816895,0.26205283403396606
2.1930928230285645,0.23643530905246735
3.7883658409118652,0.34402576088905334
7.983720779418945,0.1043224185705185
6.451159477233887,0.7803549766540527
3.4681508541107178,0.21125899255275726
4.803915977478027,0.1445809304714203
2.6412816047668457,0.22722330689430237
4.120928764343262,0.20629653334617615
7.5202836990356445,0.06271062791347504
6.197453498840332,0.24120880663394928
3.115666389465332,0.22525225579738617
4.206502914428711,0.1485145390033722
7.622739315032959,0.04698513448238373
6.300111770629883,0.5660337209701538
3.2368030548095703,0.3615964651107788
4.075333595275879,0.10681365430355072
4.564348220825195,0.11367394775152206
2.3217933177948,0.12354137003421783
3.8637757301330566,0.2630748450756073
7.2873663902282715,0.09487151354551315
5.845444679260254,0.2865501344203949
2.4802331924438477,0.05642414465546608
3.1623244285583496,0.23724409937858582
6.485676288604736,0.1316048800945282
5.588549613952637,0.35188356041908264
2.861048698425293,0.07724060863256454
4.361143112182617,0.1905074566602707
3.2019214630126953,0.1644345372915268
5.843487739562988,0.16336171329021454
4.010348320007324,0.25644737482070923
6.3219733238220215,0.07423165440559387
4.231956958770752,0.28665536642074585
1.0782588720321655,0.13551612198352814
1.9734296798706055,0.9638485908508301
5.507467269897461,0.37805116176605225
4.56566047668457,0.45216336846351624
1.7659351825714111,0.4616805613040924
3.133556365966797,0.5580706000328064
3.4098119735717773,0.42181146144866943
5.893799781799316,0.26046186685562134
3.8123321533203125,0.2919509708881378
1.1915580034255981,0.5428019762039185
3.012446880340576,0.783447265625
6.744485855102539,0.22388863563537598
5.307303428649902,0.6588279008865356
2.0148890018463135,0.3272174298763275
3.2646775245666504,0.3698207139968872
5.822598934173584,0.210473895072937
3.7507402896881104,0.18632584810256958
4.958744049072266,0.10235864669084549
2.7623229026794434,0.16968747973442078
4.615547180175781,0.1700003445148468
3.1275582313537598,0.08421783149242401
5.4183549880981445,0.12717697024345398
3.418104648590088,0.45776864886283875
5.796982288360596,0.12329088151454926
3.6126832962036133,0.2495255023241043
0.5414285659790039,0.5078933835029602
1.6873170137405396,1.3124457597732544
6.109689712524414,0.44080492854118347
4.513945579528809,0.854205846786499
1.4815036058425903,0.32955849170684814
2.839277505874634,0.7864787578582764
4.797094345092773,0.5597391128540039
3.678980588912964,0.22010095417499542
1.0697669982910156,0.32044917345046997
3.0151264667510986,0.9211366772651672
7.378955841064453,0.25857996940612793
5.606605052947998,1.9169199466705322
1.891800880432129,0.9707691669464111
2.9796249866485596,0.37108123302459717
6.704854965209961,0.17170438170433044
5.220640659332275,1.5675921440124512
1.8168044090270996,0.2928227186203003
3.280862331390381,0.3668273687362671
1.3680496215820312,0.3640868663787842
3.4900126457214355,0.5737945437431335
8.133703231811523,0.11907421052455902
6.89147424697876,1.7928622961044312
3.614968776702881,1.6443363428115845
1.0163624286651611,0.167758971452713
2.3214004039764404,0.883600652217865
5.530028820037842,0.4648035168647766
5.067106246948242,0.9274734854698181
3.3698744773864746,0.17862661182880402
6.16534423828125,0.0999208316206932
4.201876640319824,0.4898194968700409
1.6407266855239868,0.14777153730392456
3.54835844039917,0.4984845519065857
2.3334755897521973,0.44507479667663574
5.419794082641602,0.38679561018943787
4.1526384353637695,0.10872125625610352
0.9431674480438232,0.15406468510627747
2.4532952308654785,0.8729314804077148
7.009700775146484,0.29173097014427185
6.042108058929443,0.5154006481170654
2.807037830352783,0.1526462286710739
4.632434368133545,0.1669946312904358
2.9923348426818848,0.10774092376232147
5.860935211181641,0.12698647379875183
4.104133605957031,0.20863735675811768
2.750282049179077,0.09597887098789215
5.757180690765381,0.18003679811954498
3.85892915725708,0.5376870036125183
5.289116859436035,0.10525038838386536
2.3008556365966797,0.2550899386405945
4.181194305419922,0.25504592061042786
3.4916014671325684,0.15966375172138214
6.728725433349609,0.11280116438865662
4.455721855163574,0.2806752324104309
0.8781076669692993,0.1503903567790985
1.9668011665344238,0.9606603980064392
5.473474025726318,0.40510889887809753
4.729575157165527,0.864429771900177
2.3189544677734375,0.3322264552116394
4.797010898590088,0.39024144411087036
1.9681739807128906,0.4101530909538269
3.581042766571045,0.5984345078468323
5.377938747406006,0.28618043661117554
2.7847814559936523,0.3770207166671753
4.1873698234558105,0.24834397435188293
1.9343352317810059,0.29356279969215393
3.5574374198913574,0.48560020327568054
1.2495379447937012,0.5006261467933655
2.855919122695923,0.8034671545028687
3.6854801177978516,0.4306946098804474
2.4708199501037598,0.23787309229373932
4.777382850646973,0.414374440908432
3.0174694061279297,0.23432236909866333
5.763645172119141,0.2626528739929199
3.1462631225585938,0.2862674295902252
4.8445587158203125,0.2342127561569214
2.266880989074707,0.4101545810699463
4.011270046234131,0.4270605742931366
1.6249234676361084,0.6181323528289795
3.4936556816101074,0.7846944332122803
1.002842664718628,0.7012510299682617
2.801363468170166,1.449325442314148
1.3705933094024658,1.1695711612701416
4.521105766296387,1.0619570016860962
1.957430362701416,1.6430045366287231
0.853407621383667,1.2667142152786255
3.616988182067871,1.5102252960205078
1.7100789546966553,1.2204092741012573
4.377921104431152,1.3605767488479614
1.6391041278839111,1.797271966934204
4.0153679847717285,1.3551921844482422
1.0345107316970825,1.2914178371429443
2.9401440620422363,1.1683001518249512
0.7893854975700378,0.9089990854263306
2.806020975112915,1.4065394401550293
0.9515120983123779,1.3344368934631348
3.1715548038482666,1.189521074295044
0.984504759311676,0.8603342771530151
2.693537712097168,1.1206109523773193
0.7461570501327515,0.7081663608551025
2.3709070682525635,1.2412654161453247
1.1698397397994995,0.7038419246673584
3.686922550201416,0.9642316102981567
1.817338466644287,0.5457565188407898
3.902820587158203,0.5072405934333801
1.8774147033691406,1.1538171768188477
3.722050905227661,0.8187249898910522
1.5219231843948364,0.5206418633460999
3.18613338470459,0.5157153606414795
1.1874303817749023,0.6256126165390015
2.8818254470825195,0.7835361361503601
0.988334059715271,0.6899381875991821
2.829535484313965,1.0000239610671997
0.932643711566925,0.55794358253479
2.717741012573242,0.9513334631919861
1.5122499465942383,0.5270518660545349
3.967005491256714,0.6495879888534546
1.909367322921753,0.5224288702011108
4.095788955688477,0.6251538395881653
1.9654200077056885,0.90019291639328
4.039609909057617,0.3822542428970337
1.8093411922454834,1.0045807361602783
3.8453636169433594,0.6259481310844421
1.6199939250946045,0.39303985238075256
3.3663439750671387,0.6197679042816162
1.268531322479248,0.4474368691444397
2.9384899139404297,0.6549851894378662
1.448370099067688,0.3169556260108948
3.6943752765655518,0.5754772424697876
2.119624137878418,0.28380054235458374
4.681682586669922,0.46251893043518066
2.5690393447875977,0.5379269123077393
4.519353866577148,0.3311757445335388
1.9619932174682617,0.2621561288833618
3.8905277252197266,0.49404534697532654
1.5736815929412842,0.4764357805252075
3.594156265258789,0.5094670057296753
1.4123528003692627,0.24158461391925812
3.6364493370056152,0.5909252166748047
1.5672175884246826,0.5383385419845581
3.7617063522338867,0.5535719394683838
1.801955223083496,0.47253796458244324
3.998288631439209,0.45975393056869507
1.8879120349884033,0.6732138991355896
3.9906036853790283,0.5858511924743652
1.5263694524765015,0.31255999207496643
3.6213042736053467,0.543942391872406
1.5133662223815918,0.4213774800300598
3.6001365184783936,0.4737564027309418
1.5559333562850952,0.900434136390686
3.384795665740967,0.48663997650146484
1.3617050647735596,0.6101521253585815
2.8694393634796143,0.7227747440338135
5.903071880340576,0.3476312458515167
3.7818069458007812,1.3618696928024292
0.4134548604488373,0.7266280651092529
1.4117450714111328,1.6138077974319458
5.1265668869018555,0.7626001238822937
3.2803854942321777,1.7831405401229858
0.46015384793281555,0.7542202472686768
1.2278515100479126,1.5421136617660522
4.419329643249512,0.81308913230896
2.830284833908081,1.6984198093414307
0.5679008960723877,1.0604265928268433
1.5540891885757446,1.3863881826400757
4.785245895385742,0.8880978226661682
3.3772928714752197,1.7883641719818115
0.5204482078552246,1.2064557075500488
1.06509268283844,1.5372947454452515
4.142998218536377,1.0905672311782837
2.5405917167663574,1.4173295497894287
0.3444172441959381,0.9689708948135376
1.0579428672790527,1.8398209810256958
4.486345291137695,1.0325515270233154
3.100419759750366,1.7704435586929321
0.4975239634513855,1.2157018184661865
1.3622273206710815,1.6094907522201538
5.18878698348999,0.8790680170059204
4.109692096710205,2.425469160079956
1.2308324575424194,1.5632890462875366
2.4060683250427246,0.9504294991493225
1.0165618658065796,0.9136605858802795
2.7555465698242188,0.9432681798934937
3.055293083190918,0.466943621635437
3.8841209411621094,0.308622807264328
7.3879241943359375,0.11913995444774628
5.691533088684082,0.3505934178829193
1.454237461090088,0.05975352227687836
2.009143114089966,0.7311506867408752
5.069502830505371,0.444805383682251
3.4910402297973633,0.11156152188777924
5.420302391052246,0.11650951206684113
2.998295307159424,0.18260250985622406
4.466592311859131,0.19858407974243164
2.0927841663360596,0.22668986022472382
3.4548287391662598,0.399940550327301
6.784889221191406,0.19555775821208954
5.388672351837158,0.43008095026016235
2.1576218605041504,0.33285677433013916
3.1154861450195312,0.3135557174682617
6.69343376159668,0.23641549050807953
5.608338356018066,0.38949286937713623
2.4784433841705322,0.06792693585157394
3.346473455429077,0.2162863165140152
6.390283584594727,0.10302737355232239
4.947536468505859,0.3054751753807068
1.9394049644470215,0.11374020576477051
2.938322067260742,0.3434067964553833
6.114038467407227,0.17705202102661133
4.890046119689941,0.2851853668689728
1.97874116897583,0.1304657906293869
3.0549240112304688,0.3215208351612091
6.399783134460449,0.129731222987175
5.1258087158203125,0.38239139318466187
1.947248101234436,0.1861594021320343
3.0698633193969727,0.38018083572387695
6.746000289916992,0.16728876531124115
5.4334001541137695,0.42230942845344543
1.9810473918914795,0.2622166574001312
3.217376232147217,0.43818578124046326
8.146149635314941,0.2254565954208374
7.3508782386779785,1.0373377799987793
3.8117542266845703,0.9279981255531311
2.1691441535949707,0.1680651605129242
4.196599006652832,0.3571354150772095
7.887331008911133,0.06270578503608704
6.980312347412109,0.21989309787750244
3.791240930557251,0.11168903857469559
5.048322677612305,0.09135018289089203
4.580776691436768,0.07259921729564667
6.544021129608154,0.0808224305510521
4.281475067138672,0.12344956398010254
5.649830341339111,0.09294617176055908
5.483246803283691,0.06217291206121445
6.540318489074707,0.05349914729595184
3.9498071670532227,0.03046734258532524
5.3250017166137695,0.1257808953523636
8.193525314331055,0.056375376880168915
5.991705894470215,0.13214492797851562
2.2854185104370117,0.06944996118545532
3.0798957347869873,0.6233238577842712
5.819667816162109,0.3922501504421234
3.7176966667175293,0.1779145747423172
4.973834037780762,0.42829716205596924
2.590635299682617,0.4682791233062744
3.9196414947509766,0.7772746086120605
2.413804531097412,0.8390313386917114
4.213177680969238,0.8194411993026733
2.5860252380371094,0.9224660396575928
3.4361038208007812,1.0163156986236572
4.002529621124268,0.3912547826766968
6.8374857902526855,0.14126010239124298
5.4829936027526855,0.1890791952610016
1.6357982158660889,0.19337628781795502
1.8523492813110352,1.1027581691741943
4.104404449462891,0.924098789691925
7.07466983795166,0.23541198670864105
5.681308746337891,0.4901149868965149
1.8991549015045166,0.3582954406738281
1.8137704133987427,1.1015572547912598
3.635756492614746,1.1161489486694336
6.684886932373047,0.5476505756378174
5.484767913818359,1.1102662086486816
1.8315632343292236,1.0538418292999268
2.390655040740967,1.1947059631347656
5.580483913421631,0.7992186546325684
4.385789394378662,1.1130577325820923
1.329662561416626,0.7623900175094604
2.398723840713501,1.138875961303711
6.388769149780273,0.7093471884727478
4.8675947189331055,1.2265560626983643
1.3725638389587402,1.2639034986495972
2.325680732727051,0.9106816053390503
6.420746803283691,0.693402111530304
5.240144729614258,0.9330950379371643
1.76397705078125,0.6543594598770142
2.411344528198242,0.7219834327697754
5.196298122406006,0.5942904949188232
3.8070602416992188,0.7546352744102478
1.369937539100647,0.36182039976119995
2.46439790725708,0.9067121148109436
5.50270938873291,0.42886486649513245
3.7110025882720947,0.7999628186225891
1.2717387676239014,0.49319353699684143
2.5620908737182617,0.9705283641815186
6.232243537902832,0.4655822515487671
4.994388580322266,1.0507181882858276
1.4893171787261963,0.5207212567329407
1.9825804233551025,0.8621653318405151
4.519653797149658,0.6325398087501526
2.99548602104187,0.46055352687835693
4.681731700897217,0.43264585733413696
3.114058256149292,0.18941915035247803
5.163052558898926,0.33486902713775635
3.2663798332214355,0.23584423959255219
4.689793586730957,0.3290296494960785
2.449091911315918,0.2577137351036072
4.01518440246582,0.48320960998535156
2.3658227920532227,0.27928805351257324
